81234-7,"Varicella zoster virus IgG and IgM panel - Serum or Plasma Qualitative"
81235-4,"Varicella zoster virus surveillance panel"
82188-4,"Varicella zoster virus DNA [Presence] in Cerebral spinal fluid by NAA with non-probe detection"
82746-9,"Varicella zoster virus strain [Type] in Isolate"
86502-2,"Varicella zoster virus strain DNA [Type] in Specimen by NAA with probe detection"
86509-7,"Varicella zoster virus clade [Type] in Specimen by Molecular genetics method"
86592-3,"Varicella zoster virus Ag [Presence] in Tissue by Immunofluorescence"
86593-1,"Varicella zoster virus DNA [Presence] in Amniotic fluid by NAA with probe detection"
87961-9,"Varicella zoster virus DNA [Presence] in Body fluid by NAA with probe detection"
88132-6,"Varicella zoster virus DNA [Presence] in Cornea or Conjunctiva by NAA with probe detection"
88134-2,"Varicella zoster virus DNA [Presence] in Ocular fluid by NAA with probe detection"
88135-9,"Varicella zoster virus [Presence] in Cornea or Conjunctiva by Organism specific culture"
88136-7,"Varicella zoster virus [Presence] in Ocular fluid by Organism specific culture"
88536-8,"Varicella zoster virus DNA [Presence] in Aspirate by NAA with probe detection"
88565-7,"Varicella zoster virus DNA [Presence] in Lower respiratory specimen by NAA with probe detection"
89589-6,"Varicella zoster virus Ag [Presence] in Cerebral spinal fluid by Immunofluorescence"
91774-0,"Varicella zoster virus Ag [Presence] in Lower respiratory specimen by Immunofluorescence"
91784-9,"Varicella zoster virus [Presence] in Lower respiratory specimen by Organism specific culture"
91791-4,"Varicella zoster virus DNA [Presence] in Upper respiratory specimen by NAA with probe detection"
92848-1,"Varicella zoster virus DNA [#/volume] (viral load) in Blood by NAA with probe detection"
92888-7,"Varicella zoster virus DNA [Presence] in Skin by NAA with probe detection"
93786-2,"Varicella zoster virus Ab.IgM+total [Presence] in Cerebral spinal fluid"
94584-0,"Varicella zoster virus DNA [Presence] in Specimen by NAA with non-probe detection"
94831-5,"Varicella zoster virus DNA [Units/volume] (viral load) in Amniotic fluid by NAA with probe detection"
94832-3,"Varicella zoster virus DNA [log units/volume] (viral load) in Amniotic fluid by NAA with probe detection"
94833-1,"Varicella zoster virus DNA [Log #/volume] (viral load) in Amniotic fluid by NAA with probe detection"
95139-2,"Varicella zoster virus DNA panel - Amniotic fluid by NAA with probe detection"
95714-2,"Varicella zoster virus IgG Ab [Units/volume] in Specimen by Immunoassay"
9636-2,"Varicella zoster virus Ab [Presence] in Cerebral spinal fluid"
96960-0,"Varicella zoster virus IgM Ab index [Units/volume] in Serum and CSF"
96961-8,"Varicella zoster virus IgG Ab index [Units/volume] in Serum and CSF"
103721-7,"West Nile virus RNA [Presence] in Blood by NAA with non-probe detection"
29535-2,"West Nile virus IgG Ab [Units/volume] in Serum"
29536-0,"West Nile virus IgM Ab [Units/volume] in Serum"
29537-8,"West Nile virus IgG Ab [Units/volume] in Cerebral spinal fluid"
29538-6,"West Nile virus IgM Ab [Units/volume] in Cerebral spinal fluid"
29566-7,"West Nile virus IgG Ab [Presence] in Serum by Immunoassay"
29567-5,"West Nile virus IgM Ab [Presence] in Serum by Immunoassay"
29568-3,"West Nile virus neutralizing antibody [Titer] in Serum by Neutralization test"
29569-1,"West Nile virus IgM Ab [Presence] in Cerebral spinal fluid by Immunoassay"
29570-9,"West Nile virus neutralizing antibody [Titer] in Cerebral spinal fluid by Neutralization test"
29778-8,"West Nile virus IgM Ab [Presence] in Specimen by Immunoassay"
29779-6,"West Nile virus neutralizing antibody [Titer] in Specimen by Neutralization test"
29780-4,"West Nile virus IgM Ab [Presence] in Specimen"
29781-2,"West Nile virus Ab [Titer] in Specimen"
30178-8,"West Nile virus IgG Ab [Presence] in Specimen by Immunoassay"
31700-8,"West Nile virus Ab [Units/volume] in Specimen"
31701-6,"West Nile virus IgG Ab [Presence] in Serum"
31702-4,"West Nile virus IgG Ab [Presence] in Specimen"
31703-2,"West Nile virus IgM Ab [Presence] in Cerebral spinal fluid"
31704-0,"West Nile virus IgM Ab [Presence] in Serum"
32361-8,"West Nile virus RNA [Presence] in Serum by NAA with probe detection"
32370-9,"West Nile virus RNA [Presence] in Tissue by NAA with probe detection"
32371-7,"West Nile virus Ag [Presence] in Tissue by Immune stain"
33328-6,"West Nile virus IgG Ab [Titer] in Cerebral spinal fluid"
33329-4,"West Nile virus IgG Ab [Titer] in Serum"
33330-2,"West Nile virus IgM Ab [Titer] in Cerebral spinal fluid"
33331-0,"West Nile virus IgM Ab [Titer] in Serum"
33468-0,"West Nile virus Ab [Presence] in Specimen"
34460-6,"West Nile virus RNA [Presence] in Blood by NAA with probe detection"
34461-4,"West Nile virus RNA [Presence] in Cerebral spinal fluid by NAA with probe detection"
34892-0,"West Nile virus RNA [Presence] in Specimen by NAA with probe detection"
36896-9,"West Nile virus polyvalent E Ab [Presence] in Specimen by Immunoassay"
36897-7,"West Nile virus Ab [Presence] in Specimen by Immunoassay"
36898-5,"West Nile virus NS5 Ab [Presence] in Specimen by Immunoassay"
36900-9,"West Nile virus polyvalent E Ab [Presence] in Specimen"
36901-7,"West Nile virus NS5 Ab [Presence] in Specimen"
37985-9,"West Nile virus RNA [Presence] in Specimen by Probe"
38166-5,"West Nile virus IgM Ab [Units/volume] in Serum by Immunoassay"
38997-3,"West Nile virus IgG Ab [Units/volume] in Serum by Immunoassay"
39555-8,"West Nile virus Ab [Units/volume] in Serum"
39558-2,"West Nile virus Ab [Presence] in Cerebral spinal fluid"
39572-3,"West Nile virus IgG Ab [Units/volume] in Cerebral spinal fluid by Immunoassay"
39573-1,"West Nile virus IgM Ab [Units/volume] in Cerebral spinal fluid by Immunoassay"
41194-2,"West Nile virus Ab [Units/volume] in Serum by Immunoassay"
41195-9,"West Nile virus IgM Ab [Titer] in Body fluid"
41196-7,"West Nile virus IgG Ab [Titer] in Body fluid"
41206-4,"West Nile virus Ab [Units/volume] in Cerebral spinal fluid"
41211-4,"West Nile virus IgG+IgM Ab [Presence] in Serum"
41224-7,"West Nile virus Ab [Titer] in Cerebral spinal fluid"
41225-4,"West Nile virus Ab [Titer] in Serum"
41232-0,"West Nile virus Ab [Presence] in Serum"
41236-1,"West Nile virus IgG Ab [Presence] in Cerebral spinal fluid"
41642-0,"West Nile virus IgM Ab [Presence] in Specimen by Immunofluorescence"
41643-8,"West Nile virus Ag [Presence] in Specimen by Immunofluorescence"
43342-5,"West Nile virus IgM Ab [Titer] in Cerebral spinal fluid by Immunoassay"
43343-3,"West Nile virus IgM Ab [Titer] in Serum by Immunoassay"
55380-0,"West Nile virus Ab [Titer] in Serum by Hemagglutination inhibition"
55402-2,"West Nile virus IgG and IgM panel - Serum"
60028-8,"West Nile virus IgG Ab avidity [Presence] in Serum by Immunoassay"
60029-6,"West Nile virus IgG Ab avidity [Presence] in Serum by Immunofluorescence"
60030-4,"West Nile virus IgG Ab [Presence] in Serum by Immunofluorescence"
62436-1,"West Nile virus IgM Ab [Presence] in Body fluid by Immunoassay"
75404-4,"West Nile virus Ab [Presence] in Serum by Hemagglutination inhibition"
77953-8,"West Nile virus IgG Ab [Presence] in Cerebral spinal fluid by Immunoassay"
81096-0,"West Nile virus Kunjin strain IgM Ab [Presence] in Serum"
81097-8,"West Nile virus Kunjin strain Ab [Presence] in Serum"
81650-4,"West Nile virus Kunjin strain RNA [Presence] in Specimen by NAA with probe detection"
87395-0,"West Nile virus RNA [Cycle Threshold #] in Specimen by NAA with probe detection"
94289-6,"West Nile virus neutralizing antibody [Presence] in Specimen by Neutralization test"
94602-0,"West Nile virus IgM Ab/Positive control in Serum by Immunoassay"
94853-9,"West Nile virus IgG and IgM panel - Cerebral spinal fluid Qualitative"
94854-7,"West Nile virus IgG and IgM panel - Serum Qualitative"
95703-5,"West Nile virus IgA Ab [Presence] in Specimen by Immunoassay"
97185-3,"West Nile virus RNA [Presence] in Urine by NAA with probe detection"
17769-1,"Western equine encephalitis virus Ab [Titer] in Cerebral spinal fluid"
17770-9,"Western equine encephalitis virus Ab [Titer] in Serum"
20982-5,"Western equine encephalitis virus neutralizing antibody [Titer] in Serum by Neutralization test"
20983-3,"Western equine encephalitis virus Ab [Presence] in Serum by Immunofluorescence"
20984-1,"Western equine encephalitis virus Ab [Presence] in Cerebral spinal fluid by Immunofluorescence"
20985-8,"Western equine encephalitis virus Ab [Presence] in Serum by Complement fixation"
20986-6,"Western equine encephalitis virus Ab [Presence] in Cerebral spinal fluid by Complement fixation"
22610-0,"Western equine encephalitis virus Ab [Presence] in Cerebral spinal fluid"
22611-8,"Western equine encephalitis virus Ab [Presence] in Serum"
22612-6,"Deprecated Western equine encephalitis virus Ab [Titer] in Serum"
22613-4,"Western equine encephalitis virus IgG Ab [Titer] in Cerebral spinal fluid"
22614-2,"Western equine encephalitis virus IgG Ab [Titer] in Serum"
22615-9,"Western equine encephalitis virus IgM Ab [Titer] in Cerebral spinal fluid"
22616-7,"Western equine encephalitis virus IgM Ab [Titer] in Serum"
23583-8,"Western equine encephalitis virus Ab [Presence] in Serum by Agglutination"
23584-6,"Western equine encephalitis virus Ab [Titer] in Serum by Hemagglutination inhibition"
23585-3,"Western equine encephalitis virus neutralizing antibody [Presence] in Serum by Neutralization test"
23586-1,"Western equine encephalitis virus Ab [Presence] in Serum by Hemagglutination inhibition"
23587-9,"Western equine encephalitis virus IgM Ab [Presence] in Serum"
23588-7,"Western equine encephalitis virus IgM Ab [Presence] in Serum by Immunoassay"
23589-5,"Western equine encephalitis virus Ag [Presence] in Specimen by Neutralization test"
23590-3,"Western equine encephalitis virus Ag [Presence] in Specimen by Immunofluorescence"
23591-1,"Western equine encephalitis virus Ag [Presence] in Specimen by Complement fixation"
23792-5,"Western equine encephalitis virus Ab [Presence] in Specimen"
24211-5,"Western equine encephalitis virus Ab [Titer] in Serum by Immunofluorescence --1st specimen"
24212-3,"Western equine encephalitis virus Ab [Titer] in Serum by Immunofluorescence --2nd specimen"
24285-9,"Western equine encephalitis virus Ab [Titer] in Serum --1st specimen"
24286-7,"Western equine encephalitis virus Ab [Titer] in Serum --2nd specimen"
26690-8,"Western equine encephalitis virus RNA [Presence] in Cerebral spinal fluid by Probe"
31705-7,"Western equine encephalitis virus Ab [Units/volume] in Cerebral spinal fluid"
31706-5,"Western equine encephalitis virus IgG Ab [Units/volume] in Cerebral spinal fluid"
31987-1,"Western equine encephalitis virus Ag [Presence] in Serum"
31988-9,"Western equine encephalitis virus Ag [Presence] in Specimen"
34955-5,"Western equine encephalitis virus IgG and IgM panel - Cerebral spinal fluid"
34956-3,"Western equine encephalitis virus IgM Ab [Units/volume] in Cerebral spinal fluid"
41175-1,"Western equine encephalitis virus Ab [Titer] in Body fluid"
41183-5,"Western equine encephalitis virus Ab [Titer] in Serum by Complement fixation"
41244-5,"Western equine encephalitis virus IgG Ab [Presence] in Serum"
41259-3,"Western equine encephalitis virus IgM Ab [Presence] in Cerebral spinal fluid"
41260-1,"Western equine encephalitis virus IgG Ab [Presence] in Cerebral spinal fluid"
49066-4,"Western equine encephalitis virus IgG and IgM [Interpretation] in Cerebral spinal fluid"
49082-1,"Western equine encephalitis virus IgG and IgM [Interpretation] in Serum"
54036-9,"Western equine encephalitis virus RNA [Presence] in Specimen by NAA with probe detection"
5406-4,"Western equine encephalitis virus Ab [Units/volume] in Serum"
6585-4,"Western equine encephalitis virus Ag [Presence] in Serum by Immunoassay"
6586-2,"Western equine encephalitis virus Ag [Presence] in Serum by Immunofluorescence"
69036-2,"Western equine encephalitis virus IgG and IgM panel - Cerebral spinal fluid by Immunofluorescence"
69041-2,"Western equine encephalitis virus IgG and IgM panel - Serum by Immunofluorescence"
6957-5,"Western equine encephalitis virus IgG Ab [Titer] in Serum by Immunofluorescence"
6958-3,"Western equine encephalitis virus IgM Ab [Titer] in Serum by Immunofluorescence"
8052-3,"Western equine encephalitis virus IgG Ab [Units/volume] in Serum"
8053-1,"Western equine encephalitis virus IgM Ab [Units/volume] in Serum"
9314-6,"Western equine encephalitis virus Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
9315-3,"Western equine encephalitis virus IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
9316-1,"Western equine encephalitis virus IgM Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
95655-7,"Western equine encephalitis virus neutralizing antibody [Titer] in Specimen by Neutralization test"
95678-9,"Western equine encephalitis virus IgG Ab [Presence] in Specimen by Immunoassay"
95693-8,"Western equine encephalitis virus IgM Ab [Presence] in Specimen by Immunoassay"
95713-4,"Western equine encephalitis virus IgA Ab [Presence] in Specimen by Immunoassay"
9581-0,"Western equine encephalitis virus Ab [Titer] in Serum by Immunofluorescence"
103722-5,"Yellow fever virus RNA [Presence] in Blood by NAA with non-probe detection"
104461-9,"Yellow fever virus IgG Ab [Titer] in Serum by Immunoassay"
104463-5,"Yellow fever virus IgG Ab [Titer] in Serum by Immunoassay --2nd specimen"
22618-3,"Yellow fever virus Ab [Titer] in Serum"
41216-3,"Yellow fever virus IgM Ab [Presence] in Serum"
41217-1,"Yellow fever virus IgG Ab [Presence] in Serum"
41239-5,"Yellow fever virus Ab [Presence] in Cerebral spinal fluid"
41246-0,"Yellow fever virus Ab [Titer] in Serum --2nd specimen"
41247-8,"Yellow fever virus Ab [Titer] in Serum --1st specimen"
41249-4,"Yellow fever virus Ab [Presence] in Serum"
6587-0,"Yellow fever virus Ab [Titer] in Serum by Complement fixation"
6588-8,"Yellow fever virus Ab [Units/volume] in Serum by Hemagglutination inhibition"
6589-6,"Yellow fever virus Ab [Titer] in Serum by Immunofluorescence"
6590-4,"Yellow fever virus Ab [Titer] in Serum by Latex agglutination"
6591-2,"Yellow fever virus neutralizing antibody [Units/volume] in Serum by Neutralization test"
6592-0,"Yellow fever virus IgG Ab [Units/volume] in Serum by Immunoassay"
6593-8,"Yellow fever virus IgM Ab [Units/volume] in Serum by Immunoassay"
71782-7,"Yellow fever virus IgM Ab [Presence] in Cerebral spinal fluid by Immunoassay"
71783-5,"Yellow fever virus neutralizing antibody [Titer] in Cerebral spinal fluid by Neutralization test"
77954-6,"Yellow fever virus IgG Ab [Presence] in Serum by Immunofluorescence"
77955-3,"Yellow fever virus IgM Ab [Presence] in Serum by Immunofluorescence"
77959-5,"Yellow fever virus ns5 gene [Presence] in Cerebral spinal fluid by NAA with non-probe detection"
8054-9,"Yellow fever virus Ab [Units/volume] in Serum"
8055-6,"Yellow fever virus IgG Ab [Units/volume] in Serum"
8056-4,"Yellow fever virus IgM Ab [Units/volume] in Serum"
8057-2,"Yellow fever virus RNA [Presence] in Serum by NAA with probe detection"
90459-9,"Yellow fever virus RNA [Presence] in Blood by NAA with probe detection"
94184-9,"Yellow fever virus RNA [Presence] in Specimen by NAA with probe detection"
95651-6,"Yellow fever virus neutralizing antibody [Titer] in Specimen by Neutralization test"
95675-5,"Yellow fever virus IgG Ab [Presence] in Specimen by Immunoassay"
95690-4,"Yellow fever virus IgM Ab [Presence] in Specimen by Immunoassay"
95708-4,"Yellow fever virus IgA Ab [Presence] in Specimen by Immunoassay"
97868-4,"Yellow fever virus Ab panel - Serum or Plasma"
103963-5,"Zika virus lineage [Identifier] in Specimen by Molecular genetics method"
104475-9,"Zika virus IgG Ab [Titer] in Serum by Immunoassay --1st specimen"
104476-7,"Zika virus IgG Ab [Titer] in Serum by Immunoassay --2nd specimen"
79190-5,"Zika virus RNA [Presence] in Specimen by NAA with probe detection"
80618-2,"Zika virus IgM Ab [Units/volume] in Cerebral spinal fluid by Immunoassay"
80619-0,"Zika virus IgM Ab [Units/volume] in Serum or Plasma by Immunoassay"
80620-8,"Zika virus neutralizing antibody [Titer] in Serum by Neutralization test"
80621-6,"Zika virus neutralizing antibody [Titer] in Cerebral spinal fluid by Neutralization test"
80622-4,"Zika virus neutralizing antibody [Titer] in Serum by Neutralization test --1st specimen"
80623-2,"Zika virus neutralizing antibody [Titer] in Serum by Neutralization test --2nd specimen"
80624-0,"Zika virus neutralizing antibody [Titer] in Cerebral spinal fluid by Neutralization test --1st specimen"
80625-7,"Zika virus neutralizing antibody [Titer] in Cerebral spinal fluid by Neutralization test --2nd specimen"
80821-2,"Zika virus neutralizing antibody [Presence] in Cerebral spinal fluid by Neutralization test"
80822-0,"Zika virus neutralizing antibody [Presence] in Serum by Neutralization test"
80823-8,"Zika virus IgM Ab [Presence] in Cerebral spinal fluid by Immunoassay"
80824-6,"Zika virus IgM Ab [Presence] in Serum or Plasma by Immunoassay"
80825-3,"Zika virus envelope E gene [Presence] in Serum by NAA with probe detection"
80826-1,"Zika virus envelope E gene [Presence] in Cerebral spinal fluid by NAA with probe detection"
81148-9,"Zika virus envelope E gene [Presence] in Urine by NAA with probe detection"
81149-7,"Zika virus envelope E gene [Presence] in Amniotic fluid by NAA with probe detection"
82731-1,"Zika virus IgM Ab [Presence] in Serum by Immunofluorescence"
83069-5,"Zika virus non-structural protein 1 IgG Ab [Units/volume] in Serum or Plasma by Immunoassay"
85621-1,"Zika virus RNA [Presence] in Amniotic fluid by NAA with probe detection"
85622-9,"Zika virus RNA [Presence] in Serum or Plasma by NAA with probe detection"
85623-7,"Zika virus RNA [Presence] in Urine by NAA with probe detection"
86320-9,"Zika virus neutralizing antibody [Presence] in Specimen by Neutralization test"
86321-7,"Zika virus neutralizing antibody [Titer] in Specimen by Neutralization test"
86594-9,"Zika virus RNA [Presence] in Cerebral spinal fluid by NAA with probe detection"
87439-6,"Zika virus IgA+IgG+IgM Ab [Interpretation] in Specimen Qualitative by Immunoassay"
87622-7,"Zika virus IgM Ab [Presence] in Specimen by Immunoassay"
89368-5,"Zika virus non-structural protein 1 IgM panel - Serum or Plasma by Immunoassay"
89369-3,"Zika virus non-structural protein 1 IgM Ab [Units/volume] in Serum or Plasma by Immunoassay"
89370-1,"Zika virus non-structural protein 1 IgM Ab [Interpretation] in Serum by Immunoassay"
89590-4,"Zika virus IgG Ab [Titer] in Serum by Immunofluorescence"
89591-2,"Zika virus IgM Ab [Titer] in Serum by Immunofluorescence"
90462-3,"Zika virus RNA [Presence] in Cord blood by NAA with probe detection"
91078-6,"Zika virus RNA [Presence] in Blood by NAA with probe detection"
91079-4,"Zika virus RNA [Presence] in Placenta by NAA with probe detection"
91080-2,"Zika virus IgG Ab [Presence] in Serum or Plasma by Immunoassay"
91678-3,"Zika virus IgM Ab [Presence] in Serum, Plasma or Blood by Rapid immunoassay"
95663-1,"Zika virus IgG Ab [Presence] in Specimen by Immunoassay"
97869-2,"Zika virus Ab panel - Serum or Plasma"
97870-0,"Zika virus IgG Ab [Units/volume] in Serum or Plasma by Immunoassay"
